match_id,inning,cum_runs,cum_wickets,current_run_rate,required_run_rate,target,batting_team,bowling_team,venue_canonical,win
335983,2,115.0,2.0,10.454545454545457,10.333333333333334,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,116.0,2.0,10.388059701492535,10.415094339622641,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,122.0,2.0,10.76470588235294,9.923076923076923,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,126.0,2.0,10.956521739130435,9.647058823529411,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,126.0,2.0,10.8,9.84,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,126.0,2.0,10.647887323943662,10.040816326530614,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,127.0,2.0,10.583333333333334,10.125,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,128.0,2.0,10.52054794520548,10.212765957446807,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,134.0,2.0,10.864864864864863,9.652173913043478,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,135.0,2.0,10.8,9.733333333333333,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,136.0,2.0,10.736842105263158,9.818181818181817,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,140.0,2.0,10.909090909090908,9.488372093023257,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,141.0,2.0,10.846153846153848,9.571428571428571,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,142.0,2.0,10.78481012658228,9.658536585365853,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,143.0,2.0,10.725,9.75,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,144.0,2.0,10.666666666666666,9.846153846153847,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,146.0,2.0,10.682926829268292,9.789473684210526,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,152.0,2.0,10.987951807228916,9.081081081081082,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,152.0,2.0,10.857142857142858,9.333333333333334,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
335983,2,152.0,2.0,10.729411764705883,9.6,208.0,Punjab Kings,Chennai Super Kings,PCA Stadium,0
